shot_x,shot_y,fk_x,fk_y,pass_angle,distance_to_goal,distance_player_1,angle_player_1,teammates_player_1,distance_player_2,angle_player_2,teammates_player_2,distance_player_3,angle_player_3,teammates_player_3,distance_player_4,angle_player_4,teammates_player_4,distance_player_5,angle_player_5,teammates_player_5,distance_player_6,angle_player_6,teammates_player_6,distance_player_7,angle_player_7,teammates_player_7,distance_player_8,angle_player_8,teammates_player_8,distance_player_9,angle_player_9,teammates_player_9,distance_player_10,angle_player_10,teammates_player_10,pred_base_xg,pred_improved_xg,pctge_improvement
110.0,35.20129333031542,91.8,5.0,1.0284502357637937,11.091780096164694,0.8062257748298522,168.52957556614533,0.0,2.7459060435491995,141.70678274312863,0.0,2.765863337187869,173.93336692639497,0.0,7.145456108620542,3.010507133956195,1.0,7.215566312482075,1.541534855978849,1.0,4.527692569068712,114.6146486089974,0.0,4.775981574503824,128.16856661316692,0.0,7.878725038866952,2.5623547488019818,1.0,5.064070895725316,0.0506465632870426,1.0,6.053924347066132,139.39688675889352,0.0,0.047802728,0.07008897,46.62
106.11157843459998,44.39018222556015,114.6,61.5,-2.0313303730881738,14.565780224618685,4.9040799340956935,177.37600955654744,0.0,10.9160611418378,3.0258563540108865,1.0,11.602823590428498,2.620432075056492,1.0,13.68539367354845,167.96000226896334,0.0,13.984276885130678,177.3425911995826,0.0,14.024621207005916,178.3882110365552,0.0,5.139583544327183,2.9804259997490683,1.0,14.70272083663429,133.53557134616395,0.0,6.948390802558344,3.0298672969356266,1.0,15.098675438593943,152.99161177995995,0.0,0.0596970133483409,0.100706897675991,68.69999694824219
100.6986194687008,52.05209045253994,70.5,13.2,0.9100687359781532,22.75513512792705,0.7615773105863858,69.3146009050554,0.0,4.161389148435169,2.099130571506973,1.0,1.5297058540778348,122.57405713457264,0.0,9.405362675024133,2.993803015497634,1.0,7.653757247260985,151.37198698474126,0.0,10.577334257741883,149.23412610101713,0.0,11.98081800212323,81.4234234824244,0.0,5.501634671348,2.498506752993599,1.0,12.68108828137396,115.02040205296863,0.0,12.92942380773405,146.84539145958476,0.0,0.0154735753312706,0.0585069954395294,278.1099853515625
106.62385663633286,35.897042682308985,89.8,12.2,0.9534197170327094,13.991264061412418,4.79274194838921,0.8028672164900147,1.0,2.3345235059857488,67.47357013665673,0.0,4.9629210798222045,2.958570774409763,1.0,2.973213749463703,144.93431192635245,0.0,0.9037840234332408,0.7143224365134826,1.0,4.939635614091388,134.42010300507147,0.0,5.178802950489617,87.3473568811825,0.0,6.555150646628952,124.13741389979906,0.0,7.465252842335621,141.68002339549528,0.0,7.725283166331188,8.589882586874495,0.0,0.05297626927495,0.1268630474805832,139.47000122070312
112.1,41.4,115.9,9.6,1.689729221107886,8.02309167341369,0.5,169.95065141187513,0.0,1.7888543819998382,126.61439976520316,0.0,3.50570962859162,96.77886066494148,0.0,3.5468295701936388,11.452085735923108,0.0,3.8078865529319534,129.98086042863275,0.0,3.6188559842799273,0.3347937026349717,1.0,4.743416490252559,44.74450211935884,0.0,5.211782718962815,0.420466073989743,1.0,6.768308503607095,177.24508252283815,0.0,10.889508963014649,1.7654451915223794,1.0,0.085725262761116,0.0994222164154052,15.979999542236328
115.4,42.47608417187251,92.2,19.9,0.7717692737960828,5.224078179564076,2.6076809620810613,143.73531695140073,0.0,2.3999948524866515,0.2586510071532982,1.0,4.410215414239989,115.16461840293412,0.0,5.800862004909268,147.14626190675645,0.0,5.981638571495261,173.65495226804242,0.0,7.502666192761077,146.6064968641834,0.0,7.762087348130012,133.2026051282588,0.0,9.990619968289588,1.0725816854327812,1.0,8.640601830891184,34.23886089132599,0.0,8.923433725679498,2.249836257360045,1.0,0.1236207634210586,0.3551644682884216,187.3000030517578
97.36431565169433,38.511902960682576,110.9,8.5,1.9944902950765693,22.68454625322174,10.475208828467334,168.15773429224484,0.0,12.07849328351844,174.460419969101,0.0,12.675172582651488,179.30517880173264,0.0,12.879829191413991,130.18702870190734,0.0,6.294621957183728,2.099930912694496,1.0,13.845215780189202,179.46386164536392,0.0,14.446106741956465,162.98627237138834,0.0,18.1037968927082,2.824357568145596,1.0,16.140012391568973,154.96897918278137,0.0,22.737542361426257,2.3837866063968653,1.0,0.046072743833065,0.0723644718527793,57.06999969482422
105.6,43.1,82.4,60.8,-0.6517257348528352,14.729901561110315,0.3999999999999986,77.85090839255867,0.0,4.790780128252941,1.112121007811988,1.0,1.2083045973594584,126.59304638785784,0.0,4.504540375693556,2.108905456422254,1.0,3.6715119501371647,72.79133806465015,0.0,5.035871324805668,95.30631819481049,0.0,10.512618265229571,1.831564950487789,1.0,7.532595834106591,96.81693272578188,0.0,8.209750300709517,68.07189632731065,0.0,13.014872031403536,2.207604640736769,1.0,0.0335031151771545,0.0758541375398635,126.41000366210938
114.8967897492041,39.1254279647761,86.6,70.4,-0.8353434010500639,5.177608628375071,1.36014705087355,21.95040797697395,0.0,11.401334804483932,1.6885770127984758,1.0,2.7018512172212565,179.93785709647045,0.0,3.330165161069345,99.5990858342798,0.0,3.929376540877697,65.69042589044425,0.0,3.710218339525471,2.458688932179664,1.0,5.646237685397239,118.01476261638368,0.0,3.2093293347957643,0.279296852087283,1.0,8.184130986244048,105.89748974192509,0.0,9.202173656261872,98.5894083480382,0.0,0.2196791023015976,0.3758919537067413,71.11000061035156
116.8,40.15182665890318,118.1,8.9,1.6123699272766725,3.203599746278196,0.6324555320336713,68.27894919800309,0.0,1.4999999999999971,93.28610197907564,0.0,2.109502310972893,44.40366834407508,0.0,3.9966474231664937,1.900415926406673,1.0,3.138470965295049,162.3234347721838,0.0,3.1575306807693835,51.1100622683177,0.0,0.8759458922456588,2.88018074166567,1.0,5.266405512470001,2.4193847163846662,1.0,4.162931659299734,106.05376512375818,0.0,13.158533551775168,1.5454560147774712,1.0,0.2422164529561996,0.3624292016029358,49.630001068115234
113.9,45.0,87.2,9.3,0.9286411122091353,7.887331614684394,1.2727922061357886,5.6594818401621945,0.0,1.920937271229848,168.00032641392738,0.0,2.549509756796392,118.03058568581734,0.0,2.9154759474226504,70.30427469191108,0.0,2.0628316084191844,0.5541403373540738,1.0,5.798275605729684,172.97909834834272,0.0,8.280700453464075,81.8934695175139,0.0,9.534149149242422,116.61616247441512,0.0,9.546203433826465,83.91611274047604,0.0,16.449439934687753,1.4199816942003292,1.0,0.1279375851154327,0.1540254652500152,20.38999938964844
109.26464457523544,42.72047495208473,88.6,61.4,-0.7349856731170512,11.074693677973324,1.2041594578792318,63.84346795729268,0.0,6.347747815573921,0.8878812015446781,1.0,3.982461550347971,72.50839391826679,0.0,8.559878909080393,2.143759350699122,1.0,6.041522986797277,33.818833217408915,0.0,6.152235366108804,103.92133117538908,0.0,6.780117993073561,58.60081227376298,0.0,7.253275122315434,96.20705308978016,0.0,4.858945343603764,1.52772851150246,1.0,9.785854848822128,0.5037243920956334,1.0,0.1063567325472831,0.1244556307792663,17.020000457763672
107.6,40.79702616672717,89.4,5.2,1.0981665515566414,12.425588545837496,1.3000000000000045,108.71173787509976,0.0,1.3928388277184225,140.25075109947858,0.0,0.96903500780298,2.1998009214862178,1.0,4.119465984809199,114.28393567906365,0.0,1.2282583644592189,2.0601653179992105,1.0,6.053098380168624,116.30638124369132,0.0,6.609841147864295,8.251828782170579,0.0,1.82411868684616,2.566119880138103,1.0,8.429116205154614,113.475379565826,0.0,9.92975326984513,89.9118527164472,0.0,0.0407353974878788,0.0791195482015609,94.2300033569336
